datetime,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL,RSI_AAPL,MA100_AAPL,MA200_AAPL,BBL_AAPL,BBM_AAPL,BBU_AAPL,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,volume_GOOGL,RSI_GOOGL,OBV_GOOGL,MACD_GOOGL,MACD_signal_GOOGL,MACD_hist_GOOGL,TARGET_close_AAPL
2006-09-18,2.63571,2.67357,2.61786,2.63893,705278000.0,68.47430605838105,2.2826430606,2.3942393603,2.3001327965738714,2.5053935,2.7106542034261283,10.26026,10.47773,10.247,10.37763,283983732.0,71.61388675283095,7261371360.0,0.15675935712217637,0.04948461918783379,0.10727473793434258,2.63893
2006-09-19,2.64643,2.65571,2.6,2.63464,710049200.0,67.77157113166281,2.2842180605999998,2.3946268603,2.314503848082675,2.5182685,2.722033151917325,10.3969,10.39765,9.82833,10.10536,571144284.0,60.59781105156825,6690227076.0,0.16226370591385475,0.07204043653303799,0.09022326938081676,2.63464
2006-09-20,2.65643,2.70286,2.65071,2.68786,822791200.0,71.65757451394192,2.2859573606,2.3950965102999997,2.321210559491923,2.5319115,2.7426124405080774,10.18769,10.19495,9.87537,9.93493,365546088.0,54.904456866020276,6324680988.0,0.1511315152986299,0.08785865228615637,0.06327286301247352,2.68786
2006-09-21,2.6875,2.71643,2.64357,2.66607,794124800.0,68.04017476674355,2.2877609606,2.3956018602999998,2.3351815149592596,2.5450185,2.75485548504074,10.017518,10.22147,10.0065069,10.18143,427256316.0,60.66132817917998,6751937304.0,0.16035123472774337,0.10235716877447378,0.0579940659532696,2.66607
2006-09-22,2.65357,2.655,2.59214,2.60714,665112000.0,59.31870017119757,2.2882537606,2.3954143603,2.350760135363616,2.554286,2.7578118646363836,10.13463,10.19645,10.044044,10.1046,185798016.0,58.168791633960396,6566139288.0,0.15961840824368423,0.11380941666831587,0.04580899157536836,2.60714
2006-09-25,2.63607,2.70929,2.63286,2.70536,858992400.0,66.92783525842589,2.2899002606,2.3957358102999997,2.3584469072305745,2.5667859999999996,2.7751250927694247,10.14965,10.2465,10.072573,10.10961,229262508.0,58.28914832889523,6795401796.0,0.15762490136023288,0.12257251360669928,0.0350523877535336,2.70536
2006-09-26,2.72071,2.77786,2.71786,2.77179,1102948000.0,70.89320643318088,2.2922145605999997,2.3963662103,2.3753666956090047,2.5857685,2.796170304390995,10.14765,10.2022,10.054304,10.18193,211364424.0,60.07490065136679,7006766220.0,0.16003585862977765,0.13006518261131497,0.029970676018462677,2.77179
2006-09-27,2.75607,2.76679,2.70786,2.72893,810373200.0,65.4413307711696,2.2938288606,2.3967376603,2.4081402281457,2.6035005,2.7988607718543,10.16767,10.29079,10.069319,10.083083,234832932.0,56.513551715326805,6771933288.0,0.1522157840275149,0.13449530289455497,0.01772048113295993,2.72893
2006-09-28,2.75071,2.76714,2.7125,2.75036,723609600.0,66.81547286734938,2.2956574606,2.3971126603,2.4420143064238693,2.621447,2.8008796935761304,10.11211,10.18468,10.023524,10.0996,204091704.0,56.97255875412981,6976024992.0,0.14567188758383232,0.13673061983241044,0.008941267751421872,2.75036
2006-09-29,2.75393,2.76857,2.73857,2.74929,405812400.0,66.67292182034326,2.2977824606,2.3974698103,2.4748338592321084,2.637751,2.800668140767892,10.13839,10.15065,10.045295,10.057558,132303564.0,55.37049177134659,6843721428.0,0.1355310469218729,0.13649070525030293,-0.0009596583284300353,2.74929
2006-10-02,2.68214,2.70964,2.65357,2.67357,712639200.0,57.34840716099064,2.2993038606,2.3979787103000003,2.5129030593216832,2.6493225,2.7857419406783164,10.057558,10.16016,10.03003,10.046046,145929924.0,54.91512741089463,6697791504.0,0.12512309430156954,0.13421718306055627,-0.009094088758986735,2.67357
2006-10-03,2.65893,2.67679,2.61393,2.64571,790708800.0,54.33727515816814,2.3014216606,2.3983179603,2.524869454685746,2.653965,2.7830605453142536,10.042292,10.17167,9.96472,10.11111,218369412.0,57.06431212627323,6916160916.0,0.12073310185772534,0.1315203668199901,-0.010787264962264759,2.64571
2006-10-04,2.64643,2.695,2.61286,2.69214,829082800.0,58.26971460983985,2.3041644606,2.3990804603,2.554354988280267,2.6635185,2.772682011719733,10.13438,10.40466,10.086336,10.4029,266205528.0,65.09939228920702,7182366444.0,0.13919446844037964,0.13305518714406803,0.006139281296311611,2.69214
2006-10-05,2.66179,2.72,2.6475,2.6725,683883200.0,56.07003937644904,2.3066787606,2.3996965103,2.561913640687236,2.6671435,2.772373359312764,10.37788,10.46647,10.28178,10.30556,231360408.0,60.99833894060435,6951006036.0,0.14430722609413493,0.13530559493408142,0.009001631160053508,2.6725
2006-10-06,2.65786,2.68,2.63607,2.65071,466958800.0,53.65019514834065,2.3099787606,2.4000732603,2.5706789783116406,2.670179,2.7696790216883596,10.26577,10.55831,10.254,10.52302,293166540.0,66.13152341442562,7244172576.0,0.1640156575767744,0.14104760746262002,0.02296805011415437,2.65071
2006-10-09,2.63571,2.68143,2.62607,2.66536,438222400.0,55.05464564402101,2.3133252606,2.4002750603,2.5815788942533415,2.6739825,2.7663861057466588,10.63063,10.80956,10.5961,10.73574,303028668.0,70.25556566832613,7547201244.0,0.19455672887996123,0.15174943174608826,0.04280729713387296,2.66536
2006-10-10,2.66214,2.66357,2.61,2.63607,531588400.0,51.68277591130588,2.3171216606,2.4002375603,2.589334329900554,2.6760895000000002,2.7628446700994465,10.7998,10.95721,10.57032,10.67693,391152456.0,67.79763555447276,7156048788.0,0.21157635193653235,0.1637148157841771,0.04786153615235525,2.63607
2006-10-11,2.62214,2.64214,2.59286,2.61536,571855200.0,49.37989039437616,2.3202359606000003,2.4002161603000003,2.584268975342395,2.6743575,2.7644460246576052,10.63614,10.75851,10.6046,10.67317,225190584.0,67.63471352948976,6930858204.0,0.22219974490750438,0.17541180160884257,0.046787943298661816,2.61536
2006-10-12,2.62893,2.6925,2.62857,2.68786,592855200.0,56.66028843879895,2.3244788606,2.4004001103,2.5868169127975227,2.6763040000000005,2.7657910872024782,10.72472,10.75275,10.61061,10.6967,193566240.0,68.15051950579802,7124424444.0,0.229867762250489,0.18630299373717185,0.04356476851331714,2.68786
2006-10-13,2.70107,2.74571,2.66929,2.67929,684196800.0,55.641559056874954,2.3287181606,2.4006590603,2.589513787664454,2.677947,2.7663802123355463,10.70471,10.74825,10.64965,10.69319,144755100.0,67.97648494942227,6979669344.0,0.23297589250780604,0.1956375734912987,0.03733831901650733,2.67929
2006-10-16,2.68536,2.71,2.67107,2.69286,508692800.0,56.961106052225006,2.3330253605999998,2.4013644103,2.5938600750215874,2.6806435,2.7674269249784125,10.7032,10.74074,10.54404,10.5543,172603224.0,61.305162772569346,6807066120.0,0.22167649721074234,0.20084535823518745,0.020831138975554886,2.69286
2006-10-17,2.68,2.68821,2.64429,2.65321,480925200.0,52.08565556312143,2.3365824606,2.4017929603,2.596394717911501,2.681572,2.766749282088499,10.51802,10.60435,10.42793,10.52653,208231560.0,60.03646576836055,6598834560.0,0.20808219608386302,0.20229272580492258,0.005789470278940445,2.65321
2006-10-18,2.66964,2.69179,2.63964,2.66179,1133907600.0,53.022685153947585,2.3405039606000004,2.4017537103,2.5947189199251466,2.6802685,2.7658180800748533,10.58533,10.62938,10.44795,10.49324,240451308.0,58.474225102390484,6358383252.0,0.192404470744183,0.20031507479277466,-0.007910604048591674,2.66179
2006-10-19,2.83071,2.85536,2.79143,2.82107,1512977200.0,66.22700364423176,2.3468503606,2.4024715603,2.583122486486695,2.6880185,2.7929145135133053,10.51627,10.74825,10.49975,10.66216,459679860.0,63.643887888445455,6818063112.0,0.19140380877441387,0.19853282158910251,-0.00712901281468864,2.82107
2006-10-20,2.82036,2.85679,2.80964,2.85536,639413600.0,68.2931979674882,2.3540575606,2.4034662103000004,2.5792708802530617,2.7004295000000003,2.821588119746939,11.48624,11.51401,11.3511,11.50325,465450084.0,78.19802349875684,7283513196.0,0.2555340729431208,0.20993307185990617,0.04560100108321463,2.85536
2006-10-23,2.85679,2.925,2.84821,2.90929,832507200.0,71.27021652771214,2.3609468606,2.4043876603000003,2.5590238350550925,2.710626,2.8622281649449075,11.56857,12.12813,11.52077,12.031532,603575820.0,82.84362994458874,7887089016.0,0.34500866654603257,0.23694819079713147,0.1080604757489011,2.90929
2006-10-24,2.90036,2.91714,2.86429,2.89464,463212400.0,69.36492724691712,2.3678718606,2.4052805103,2.546897023138866,2.7167684999999997,2.8866399768611335,11.91892,11.95846,11.79705,11.84459,346061592.0,76.62171365297453,7541027424.0,0.39626536903781684,0.26881162644526857,0.12745374259254827,2.89464
2006-10-25,2.90536,2.92857,2.89321,2.91714,485214800.0,70.6621389840481,2.3756146605999997,2.4054269103,2.535123364657877,2.726179,2.9172346353421235,11.9492,12.22472,11.88964,12.17718,367132500.0,79.56259664658518,7908159924.0,0.45843930553094836,0.30673716226240455,0.1517021432685438,2.91714
2006-10-26,2.925,2.95,2.8975,2.93536,432756800.0,71.70691407513876,2.3836396606,2.4051215603,2.5237821247667895,2.7354290000000003,2.947075875233211,12.2042,12.31131,12.11712,12.13964,280986732.0,78.36433056927642,7627173192.0,0.4989320557118244,0.34517614095228855,0.15375591475953587,2.93536
2006-10-27,2.91964,2.94464,2.8575,2.87179,594966400.0,63.24430448043841,2.3914432706,2.4044287253,2.521725029443383,2.741554,2.961382970556617,12.10961,12.14314,11.82407,11.89189,263895840.0,70.7872258876656,7363277352.0,0.505207776728616,0.37718246810755407,0.12802530862106198,2.87179
2006-10-30,2.85679,2.88929,2.83929,2.87214,499917600.0,63.270006345710954,2.3984646706,2.4035054953,2.5269459736284947,2.7514825000000003,2.976019026371506,11.88238,12.023524,11.76201,11.92618,262261476.0,71.20225809463179,7625538828.0,0.5071026832035539,0.40316651112675406,0.10393617207679984,2.87214
2006-10-31,2.90893,2.91714,2.86536,2.89571,501474400.0,65.04277929237888,2.4062646706,2.4028572603000002,2.5365744929400433,2.7639825,2.9913905070599567,11.96346,12.066066,11.85786,11.92167,251164584.0,71.05926224464896,7374374244.0,0.5024485765021112,0.4230229242018255,0.07942565230028564,2.89571
2006-11-01,2.89643,2.90643,2.79857,2.82714,611192400.0,56.49930327098912,2.4141789306,2.4022626102999998,2.544242640017304,2.7707325000000003,2.9972223599826964,11.98098,11.99024,11.64314,11.6992,216834948.0,64.20902891239568,7157539296.0,0.47532939231719595,0.43348421782489965,0.0418451744922963,2.82714
2006-11-02,2.81857,2.83286,2.80357,2.82071,465483200.0,55.7596686937025,2.4215538906,2.4022518603,2.5553255412496116,2.778143,3.0009604587503884,11.6992,11.85511,11.67117,11.75951,209258532.0,65.18875963167912,7366797828.0,0.4534763632000445,0.43748264689992866,0.015993716300115812,2.82071
2006-11-03,2.83429,2.84036,2.77821,2.79607,431888800.0,52.901695700462845,2.4289395906,2.4026447103,2.5703464371450733,2.7854110000000003,3.0004755628549273,11.81757,11.85561,11.63814,11.80681,196111692.0,65.97541157474305,7562909520.0,0.43496044166153425,0.4369782058522498,-0.002017764190715532,2.79607
2006-11-06,2.81964,2.85929,2.80107,2.84679,434576800.0,57.70708701895491,2.4362003906000003,2.4030090103,2.5852108450751614,2.7944825,3.0037541549248385,11.85611,12.0035038,11.82007,11.93569,199460340.0,68.09124763853066,7762369860.0,0.42577787701840997,0.43473814008548184,-0.008960263067071872,2.84679
2006-11-07,2.87321,2.89286,2.86179,2.87536,525932400.0,60.17213936348186,2.4443968506,2.4038072603000002,2.607672357542818,2.806447,3.005221642457182,11.93569,11.98749,11.80606,11.82608,195688116.0,64.42203478289065,7566681744.0,0.40498757278783337,0.42878802662595217,-0.023800453838118796,2.87536
2006-11-08,2.85786,2.95321,2.85321,2.94464,690916800.0,65.43348113131397,2.4534146806,2.4052804602999998,2.635978611056885,2.822911,3.009843388943115,11.77052,12.055556,11.72673,11.88689,318281400.0,65.53174707022052,7884963144.0,0.38893457006829024,0.42081733531441984,-0.031882765246129596,2.94464
2006-11-09,2.96071,3.024643,2.93286,2.97643,923053600.0,67.5516907674294,2.4626539806,2.4072465603,2.6497845647437397,2.8373394999999997,3.0248944352562597,11.92442,11.99925,11.80831,11.82758,194972832.0,63.45291934415374,7689990312.0,0.3671938463413742,0.41009263751981073,-0.042898791178436535,2.97643
2006-11-10,2.98393,2.98571,2.94643,2.96857,373864400.0,66.46717169179001,2.4716753905999997,2.4092269102999997,2.6707278680365034,2.8518035,3.0328791319634965,11.85636,11.87988,11.76902,11.8506,111756132.0,63.93117577469982,7801746444.0,0.34781232380499993,0.3976365747768486,-0.04982425097184867,2.96857
2006-11-13,2.97214,3.016071,2.95143,3.0125,450674000.0,69.4220070576207,2.4805217906,2.4108965603,2.689239279152346,2.8677855,3.0463317208476544,11.88438,12.041291,11.86537,12.037788,173502324.0,67.63952313345925,7975248768.0,0.3435960731134795,0.3868284744441748,-0.04323240133069528,3.0125
2006-11-14,3.028571,3.035714,2.99643,3.035714,588954800.0,70.88215158185399,2.4898682306,2.4125911802999997,2.7230597706122825,2.8869107,3.0507616293877176,12.02953,12.26101,12.024525,12.24475,288647064.0,71.16896437910606,8263895832.0,0.35288690720857474,0.3800401609970548,-0.027153253788480047,3.035714
2006-11-15,3.0375,3.067857,3.0,3.001786,655323200.0,65.9271464441251,2.4988181905999998,2.4141322603,2.769023305435881,2.9039105,3.038797694564119,12.3481,12.50876,12.31056,12.31056,334493172.0,72.20700040546286,8598389004.0,0.3613943480841204,0.3763109984144679,-0.014916650330347503,3.001786
2006-11-16,3.031071,3.082143,3.022143,3.0575,693940800.0,69.67589239874827,2.5088824806,2.4165447603000003,2.7708838000720126,2.915732,3.060580199927988,12.38739,12.45445,12.32633,12.40991,203500296.0,73.74389187487887,8801889300.0,0.3718666240055981,0.37542212353269394,-0.003555499527095829,3.0575
2006-11-17,3.040714,3.069286,3.035714,3.066071,466424000.0,70.21873323253847,2.51953605,2.4190447653000002,2.770291856141732,2.92626755,3.082243243858268,12.34359,12.504,12.33734,12.48223,220219560.0,74.83478848773862,9022108860.0,0.38160271911210586,0.37665824264857634,0.0049444764635295235,3.066071
2006-11-20,3.05,3.10714,3.042857,3.088214,570794000.0,71.63162404795824,2.5293574899999998,2.4224679853,2.7643454902513622,2.93521375,3.1060820097486377,12.47247,12.47247,12.32858,12.38864,204775020.0,70.7387294340059,8817333840.0,0.37741609597205183,0.37680981331327146,0.0006062826587803771,3.088214
2006-11-21,3.12214,3.16429,3.11107,3.16429,622666800.0,75.86766934526958,2.5405468200000003,2.4262179853,2.7521389026696914,2.9486962500000002,3.145253597330309,12.42593,12.76276,12.40816,12.754,336762900.0,76.21251147433699,9154096740.0,0.39898046706207246,0.3812439440630317,0.01773652299904077,3.16429
2006-11-22,3.17821,3.24107,3.1375,3.22536,671941200.0,78.62673438509003,2.55210399,2.4300572853,2.734337361120871,2.96410725,3.193877138879129,12.78704,12.83784,12.65716,12.71296,179847972.0,74.52606125412967,8974248768.0,0.408054997493716,0.3866061547491686,0.02144884274454739,3.22536
2006-11-24,3.1975,3.32429,3.19643,3.2725,518677600.0,80.4817590464637,2.56447185,2.4348215853000004,2.7154204592356006,2.98096425,3.2465080407643994,12.62512,12.7002,12.61261,12.63764,69238692.0,71.40320081438877,8905010076.0,0.40450603988325184,0.39018613177598527,0.014319908107266577,3.2725
2006-11-27,3.30393,3.32714,3.19643,3.19786,1074836000.0,70.10639849428487,2.57653255,2.4387912353,2.720726183024026,2.99726775,3.2738093169759734,12.5468,12.55706,12.13088,12.13088,292695012.0,54.77328957993068,8612315064.0,0.3566904629533081,0.38348699801144986,-0.02679653505814178,3.19786
2006-11-28,3.22714,3.28464,3.21107,3.27893,1036173600.0,74.02345903089301,2.5895361500000003,2.4436305353,2.7217089717428826,3.01760725,3.3135055282571177,12.04029,12.25876,11.93769,12.24975,311592096.0,57.28629875896573,8923907160.0,0.3246457748976148,0.3717187533886829,-0.04707297849106806,3.27893
2006-11-29,3.32143,3.32679,3.22321,3.27857,1157083200.0,73.97710298612601,2.60267895,2.4479448353,2.725722121456091,3.03675025,3.3477783785439086,12.36837,12.38088,12.068318,12.12838,252359388.0,53.987784592850566,8671547772.0,0.2861579335446063,0.35460658941986756,-0.06844865587526128,3.27857
2006-11-30,3.29321,3.31,3.25214,3.27357,870486400.0,73.2906077806723,2.61553965,2.4519519853,2.7473428185330504,3.0590717499999998,3.370800681466949,12.11687,12.27227,12.050801,12.13238,222876900.0,54.08162446949905,8894424672.0,0.2530616711336222,0.3342976057626185,-0.08123593462899631,3.27357
2006-12-01,3.27857,3.2975,3.21786,3.26143,795079600.0,71.55436799247309,2.6292396499999997,2.4556573352999997,2.777695335907357,3.08110775,3.3845201640926432,12.16166,12.22197,11.97447,12.032032,225030744.0,51.257368820796714,8669393928.0,0.21624268866195528,0.3106866223424859,-0.09444393368053061,3.26143
2006-12-04,3.28143,3.2875,3.23214,3.25429,709536800.0,70.49659198515896,2.64312185,2.4593769853,2.8216917199452682,3.10401875,3.3863457800547314,12.087087,12.19795,11.99575,12.13338,195800004.0,53.87713025135328,8865193932.0,0.19301634411963065,0.28715256669791484,-0.09413622257828419,3.25429
2006-12-05,3.27321,3.2975,3.24536,3.25964,662838400.0,70.84438434075308,2.65762185,2.4633394852999997,2.860815898705866,3.12466125,3.388506601294134,12.1972,12.24825,12.13438,12.18719,163955880.0,55.25229900218547,9029149812.0,0.17691198478738457,0.2651044503158088,-0.08819246552842425,3.25964
2006-12-06,3.23714,3.26393,3.2025,3.20821,638184400.0,63.13902109993939,2.67100035,2.4666448353000003,2.901569867852472,3.1413037499999996,3.3810376321475273,12.18619,12.32232,12.12512,12.22998,177833988.0,56.366400336362105,9206983800.0,0.16569196554089594,0.24522195336082625,-0.07952998781993031,3.20821
2006-12-07,3.21536,3.23214,3.10357,3.10857,1004827600.0,51.461032221029654,2.68319315,2.4693751853,2.9266043609272656,3.14950025,3.3723961390727344,12.26802,12.30731,12.072573,12.078078,186385428.0,51.46755845413487,9020598372.0,0.1428955861820711,0.22475667992507523,-0.08186109374300413,3.10857
2006-12-08,3.11536,3.1925,3.10714,3.15214,784277200.0,55.34996586271117,2.6953931500000006,2.4723751853000002,2.9499961230534706,3.15828575,3.3665753769465296,12.060561,12.22723,12.012012,12.11487,158837004.0,52.54339035447602,9179435376.0,0.126341709633909,0.205073685866842,-0.07873197623293299,3.15214
2006-12-11,3.175,3.18929,3.14464,3.16964,499780400.0,56.845516397410975,2.7054824499999994,2.4755465853,2.9791101616348006,3.16833925,3.357568338365199,12.13513,12.23473,12.10711,12.11036,130405464.0,52.390080816550636,9049029912.0,0.11157258459322428,0.18637346561211846,-0.07480088101889418,3.16964
2006-12-12,3.16464,3.17286,3.054643,3.076429,1026620000.0,47.684028043913976,2.71456104,2.4786983803,2.99098348274412,3.1715356999999997,3.3520879172558793,12.10836,12.17117,12.019019,12.056557,167072760.0,50.4971590643411,8881957152.0,0.09443787312723728,0.16798634711514224,-0.07354847398790496,3.076429
2006-12-13,3.14107,3.18107,3.1125,3.18036,857052000.0,56.16676440549574,2.72442894,2.4822608803,3.0093102019534825,3.178768,3.348225798046517,12.12938,12.14965,11.93744,11.98674,186297516.0,48.070006110277006,8695659636.0,0.0743675792649725,0.1492625935451083,-0.07489501428013579,3.18036
2006-12-14,3.18036,3.21429,3.15214,3.1625,832330800.0,54.53046817614749,2.7339360399999997,2.4856430303,3.037652570869798,3.1868037,3.335954829130202,12.018268,12.10586,11.94344,12.065065,189766044.0,50.92009135008296,8885425680.0,0.0640436444239949,0.13221880372088562,-0.06817515929689072,3.1625
2006-12-15,3.17929,3.18643,3.11893,3.13286,739939200.0,51.83173647624436,2.7424539400000003,2.4892144803000003,3.051189623634299,3.1905717,3.3299537763657012,12.078078,12.11487,12.008008,12.01952,207424368.0,49.228177213800635,8678001312.0,0.051592030010988665,0.11609344897890624,-0.06450141896791757,3.13286
2006-12-18,3.12964,3.14286,3.021071,3.0525,721576800.0,45.28768091311355,2.7503360399999996,2.4927841303,3.0479840400046085,3.18989315,3.3318022599953916,12.074825,12.080581,11.52953,11.58158,320343336.0,36.626180386222394,8357657976.0,0.006313163675887523,0.0941373919183025,-0.08782422824241498,3.0525
2006-12-19,3.026071,3.095714,2.98643,3.0825,911405600.0,47.930692291143,2.75773604,2.4963555803,3.0468601318950204,3.1896074499999996,3.3323547681049788,11.55455,11.74449,11.47397,11.72748,263216520.0,41.95707685316346,8620874496.0,-0.017594930047350132,0.07179092752517198,-0.08938585757252211,3.0825
2006-12-20,3.088214,3.095357,3.026429,3.027143,567691600.0,43.73257177769548,2.7637360699999998,2.4997662953,3.023566405238463,3.1827501000000002,3.3419337947615375,11.76176,11.7993,11.56982,11.58408,174537288.0,38.526780612515914,8446337208.0,-0.04756514672456014,0.04791971267522556,-0.0954848593997857,3.027143
2006-12-21,3.025,3.052857,2.93571,2.96071,903599200.0,39.285542794883234,2.76935027,2.5031537953,2.9847575043653243,3.1695176,3.3542776956346754,11.61612,11.64289,11.31982,11.41642,277853868.0,34.93093070994822,8168483340.0,-0.08387861965713661,0.021560046208753125,-0.10543866586588974,2.96071
2006-12-22,2.98071,3.0014291,2.91429,2.93571,613303600.0,37.73065135699541,2.77436447,2.5065483953,2.948193035216445,3.1526781,3.357163164783555,11.44895,11.47748,11.32958,11.4009,159372468.0,34.60891742560097,8009110872.0,-0.11261152728628154,-0.0052742684902538075,-0.10733725879602773,2.93571
2006-12-26,2.93393,2.94893,2.88893,2.91107,490688800.0,36.20949061853508,2.7786215700000003,2.5093751953,2.9097379205212746,3.1383386,3.3669392794787254,11.42442,11.49825,11.37613,11.4497,82889028.0,36.58837104123571,8091999900.0,-0.1299468648614095,-0.03020878776448495,-0.09973807709692455,2.91107
2006-12-27,2.79107,2.92857,2.74179,2.91143,1935754800.0,36.2499303207976,2.78334297,2.5119108953,2.8806896516518035,3.1199635999999997,3.359237548348196,11.51151,11.71371,11.48899,11.71246,169090740.0,46.056979857234886,8261090640.0,-0.12108689441615184,-0.04838440909481833,-0.0727024853213335,2.91143
2006-12-28,2.865,2.90179,2.84464,2.88821,1119876800.0,34.72099727291174,2.7882214700000003,2.5145251453,2.8525767611748347,3.1004456,3.3483144388251653,11.68969,11.72623,11.56782,11.57558,124523352.0,42.49704973979698,8136567288.0,-0.12368461678051013,-0.0634444506319567,-0.06024016614855343,2.88821
2006-12-29,2.99821,3.05,2.97714,3.03,1076429200.0,48.895517225110105,2.7953857699999998,2.5181911953,2.8519541660578738,3.0882671000000004,3.324580033942127,11.56406,11.62337,11.50801,11.52352,102265632.0,41.192929760092476,8034301656.0,-0.12846329251576982,-0.07644821900871933,-0.052015073507050494,3.03
2007-01-03,3.081786,3.092143,2.925,2.99286,1238319600.0,46.073454852696266,2.80260367,2.5216090453,2.8491265505694563,3.0748386,3.300550649430544,11.66166,11.92843,11.53929,11.70145,307951740.0,47.161112728637754,8342253396.0,-0.11654945393210348,-0.08446846599339616,-0.03208098793870731,2.99286
2007-01-04,3.001786,3.069643,2.99357,3.059286,847260400.0,51.46857915335289,2.8103144299999996,2.5254786753,2.8549135220080375,3.0650884,3.2752632779919626,11.73674,12.11086,11.72047,12.093594,315188496.0,57.41807875463239,8657441892.0,-0.07460490855821078,-0.08249575450635908,0.007890845948148303,3.059286
2007-01-05,3.063214,3.078571,3.014286,3.0375,834741600.0,49.71193573319035,2.81795733,2.5296286753,2.863555098000154,3.0539814,3.244407701999846,12.074575,12.1997,11.96472,12.19194,274609116.0,59.53933938937516,8932051008.0,-0.033046909663472235,-0.07260598553778172,0.039559075874309485,3.0375
2007-01-08,3.07,3.090357,3.045714,3.0525,797106800.0,50.95316181531711,2.82564663,2.5338786753000004,2.869382814652968,3.0461959,3.2230089853470316,12.20445,12.25901,12.067067,12.1016,189985824.0,56.743004527901796,8742065184.0,-0.0073172306472137905,-0.05954823455966814,0.052231003912454346,3.0525
2007-01-09,3.0875,3.32071,3.041071,3.30607,3349298400.0,66.15924381571395,2.83497523,2.5396661753000003,2.8472609180787893,3.0560709000000004,3.2648808819212114,12.1484,12.21847,12.042042,12.14965,215040744.0,57.87621490526815,8957105928.0,0.0167577854555212,-0.044287030556630275,0.061044816012151476,3.30607
2007-01-10,3.38393,3.49286,3.3375,3.46429,2952880000.0,71.99380961676685,2.84533953,2.5462804753,2.7994469825424697,3.0716784,3.3439098174575306,12.12287,12.3511,12.063063,12.24875,238501260.0,60.19245982488046,9195607188.0,0.04333441875019339,-0.026762740695265543,0.07009715944545894,3.46429
2007-01-11,3.42643,3.45643,3.39643,3.42143,1440252800.0,68.54613005996988,2.85541453,2.5527608253,2.7743938869954627,3.0842679,3.394141913004537,12.44244,12.55631,12.41692,12.50551,288039672.0,65.48752798320626,9483646860.0,0.08414500701525007,-0.0045811911531624195,0.0887261981684125,3.42143
2007-01-12,3.37821,3.395,3.32964,3.37929,1312690400.0,65.23816783082793,2.86495383,2.5591733453,2.76400079167237,3.09941095,3.4348211083276303,12.56231,12.63764,12.51251,12.63764,178769052.0,67.85699892376505,9662415912.0,0.12570048207174267,0.0214751434918186,0.10422533857992407,3.37929
2007-01-16,3.41714,3.47321,3.40893,3.46786,1244076400.0,68.66138319184556,2.87586103,2.5653822953,2.742957414745004,3.11378595,3.484614485254996,12.70145,12.83784,12.59509,12.61962,302453244.0,67.17959032449126,9359962668.0,0.15538821344567033,0.048257757482588946,0.10713045596308138,3.46786
2007-01-17,3.48429,3.48571,3.38643,3.39107,1646260000.0,62.87981654801969,2.8856217299999996,2.5711322953,2.735478594254387,3.12521445,3.514950305745613,12.59735,12.70696,12.37187,12.44444,267696036.0,60.82281327526372,9092266632.0,0.16290255325777103,0.07118671663762537,0.09171583662014567,3.39107
2007-01-18,3.28929,3.28964,3.18036,3.18107,2364605600.0,50.38491522473473,2.89339313,2.5758376453,2.7371341398405735,3.12762495,3.5181157601594264,12.37537,12.42442,12.19795,12.20796,237042720.0,53.46775443417765,8855223912.0,0.14806891575149272,0.08656315646039885,0.06150575929109388,3.18107
2007-01-19,3.16536,3.20179,3.14714,3.16071,1364473600.0,49.360804402533894,2.90078233,2.5804536952999997,2.7438617724957712,3.13303545,3.5222091275042287,12.21171,12.28128,12.18068,12.25601,198932868.0,54.6672950023952,9054156780.0,0.13859277336621467,0.09696907984156201,0.04162369352465266,3.16071
2007-01-22,3.18357,3.18429,3.058929,3.099643,1454026000.0,46.319737281831586,2.90722516,2.5850287103,2.7450925778295594,3.1338926000000003,3.522692622170441,12.32483,12.32858,11.97447,12.033033,215955828.0,48.428339773413846,8838200952.0,0.1118017014305579,0.0999356041593612,0.011866097271196696,3.099643
2007-01-23,3.061786,3.12536,3.053929,3.060714,1207424400.0,44.44011619329192,2.9139109000000003,2.5883304803,2.7483423891894354,3.1355711499999996,3.522799910810564,12.031782,12.13088,11.94419,11.98824,186433380.0,47.26145981272515,8651767572.0,0.08596422112278468,0.09714132755204591,-0.01117710642926123,3.060714
2007-01-24,3.095714,3.1125,3.074286,3.096429,927813600.0,46.58180098775023,2.92113229,2.5910911753,2.762945642668075,3.1423571,3.521768557331925,12.12337,12.501,12.094344,12.48924,242129628.0,59.12462568080124,8893897200.0,0.10470734371786072,0.09865453078520887,0.006052812932651849,3.096429
2007-01-25,3.11107,3.16071,3.0725,3.080357,905973600.0,45.727568110303004,2.9280215600000004,2.5940304603000004,2.780845603812751,3.1495894499999997,3.518333296187248,12.53754,12.62512,12.15365,12.21446,254485260.0,52.19043906268531,8639411940.0,0.09627910821579455,0.09817944627132602,-0.0019003380555314697,3.080357
2007-01-26,3.11107,3.12036,3.035357,3.049286,986874000.0,44.04591791342641,2.93428232,2.5970143903,2.80095160595094,3.1565002499999997,3.5120488940490593,12.28554,12.45996,12.18794,12.40841,219640140.0,56.103746139062665,8859052080.0,0.10405038685986412,0.09935363438903365,0.00469675247083047,3.049286
